News Org,Tweets Ago,Date,Tweet,Compound,Positive,Neutral,Negative
@CNN,37,Wed Nov 29 14:25:06 +0000 2017,How a suicidal pizza man found himself ensnared in an FBI terror sting https://t.co/hbv03QEPCk https://t.co/vrRzMmWVJV,-0.836,0.0,0.397,0.603
@CNN,38,Wed Nov 29 14:15:07 +0000 2017,FedEx is buying up to 100 new flying delivery trucks https://t.co/hKt3ALE1Gc https://t.co/URuoGf4mYB,0.0,0.0,0.0,1.0
@CNN,39,Wed Nov 29 14:05:07 +0000 2017,Hundreds of migrants stranded in Libya are returned to Nigeria https://t.co/0iMnq0XuD3 https://t.co/jGIryQ0Wbx,0.0,0.0,0.0,1.0
@CNN,40,Wed Nov 29 13:55:20 +0000 2017,President Trump has continued to question the legitimacy of former President Obama's birth certificate during priva… https://t.co/nUFa7ORjNx,0.0,0.0,0.0,1.0
@CNN,41,Wed Nov 29 13:41:16 +0000 2017,"Today Show co-anchor Savannah Guthrie: ""All we can say is that we are heartbroken"" https://t.co/fALqI7nmzQ https://t.co/vnBbZoQ8Ks",-0.6486,0.0,0.223,0.777
@CNN,42,Wed Nov 29 13:30:24 +0000 2017,President Trump's assault on truth circles back to birtherism | Analysis by @CillizzaCNN https://t.co/M4Jv36i4iw https://t.co/r3IwkigVbs,-0.3612,0.127,0.21,0.663
@CNN,43,Wed Nov 29 13:19:56 +0000 2017,President Trump retweets three inflammatory videos from a British far-right account rife with anti-Muslim content… https://t.co/AAn3LJkZl0,0.0,0.0,0.0,1.0
@CNN,44,Wed Nov 29 13:07:44 +0000 2017,Could brands save millions and help preserve the environment just by slightly changing their logos to use less ink?… https://t.co/FhWa7jWYKw,0.7096,0.247,0.0,0.753
@CNN,45,Wed Nov 29 12:59:25 +0000 2017,"Over 4,000 years since the pyramids were constructed, archaeologists are still uncovering fresh mysteries in Giza… https://t.co/3AF60fslS6",0.3182,0.126,0.0,0.874
@CNN,46,Wed Nov 29 12:50:50 +0000 2017,This is the statement NBC News Chairman Andy Lack released this morning about the firing of longtime Today Show anc… https://t.co/8NKHeM7OLS,-0.5719,0.0,0.198,0.802
@CNN,47,Wed Nov 29 12:48:03 +0000 2017,A cybercriminal's guide to protecting your identity https://t.co/FU4EU3i3Hy https://t.co/UoOERXp3SU,0.0,0.0,0.0,1.0
@CNN,48,Wed Nov 29 12:37:21 +0000 2017,"RT @NewDay: Matt Lauer is ""revered"" and ""an icon of television news,"" says @brianstelter following news of Lauer's termination from NBC for…",0.0,0.0,0.0,1.0
@CNN,49,Wed Nov 29 12:37:03 +0000 2017,A Kremlin-linked troll is once again demonstrating how difficult it is for Twitter to police its own platform… https://t.co/5no5NE4Z8L,-0.3612,0.0,0.128,0.872
@CNN,50,Wed Nov 29 12:31:51 +0000 2017,"NBC News has fired longtime anchor Matt Lauer after an employee complaint about ""inappropriate sexual behavior”… https://t.co/2n7GRtjdPT",-0.7003,0.0,0.279,0.721
@CNN,51,Wed Nov 29 12:29:47 +0000 2017,A flaw in Apple's newest operating system -- High Sierra -- allows someone to gain administrator access without a p… https://t.co/4f1ioBxrPD,0.5267,0.159,0.0,0.841
@CNN,52,Wed Nov 29 12:22:38 +0000 2017,Donald Trump's family denied its German heritage for years https://t.co/BHFmmpijMz https://t.co/3LpEh27Mr3,-0.4404,0.0,0.225,0.775
@CNN,53,Wed Nov 29 12:10:06 +0000 2017,"5 things for Wednesday:

- North Korea
- Tax overhaul
- Tampa slayings
- Rep. John Conyers
- Automation… https://t.co/OPpsnRaJky",0.0,0.0,0.0,1.0
@CNN,54,Wed Nov 29 12:09:51 +0000 2017,BREAKING: Matt Lauer has been terminated from NBC News after an employee filed a complaint about “inappropriate sex… https://t.co/XCmWaJXvXJ,-0.296,0.0,0.115,0.885
@CNN,55,Wed Nov 29 12:00:24 +0000 2017,A Texas family that lost 8 members in a mass church shooting has filed a claim against the US Air Force… https://t.co/28BwX5xJAJ,-0.3182,0.0,0.119,0.881
@CNN,56,Wed Nov 29 11:57:57 +0000 2017,Migrant slave auctions in Libya: Talk live to the CNN journalists who broke the story and ask them your questions… https://t.co/Muy1iiskA5,-0.4215,0.0,0.123,0.877
@CNN,57,Wed Nov 29 11:50:06 +0000 2017,Seattle swears in first woman mayor in nearly a century https://t.co/RTGjh9huIC https://t.co/NHQPVvtlFF,0.0516,0.107,0.0,0.893
@CNN,58,Wed Nov 29 11:48:06 +0000 2017,The incredible story of the Navajo Code Talkers that got lost in all the politics https://t.co/uUQdniYHwL https://t.co/aGGzVYUX0Z,-0.3182,0.0,0.126,0.874
@CNN,59,Wed Nov 29 11:40:09 +0000 2017,Former White House chief strategist Steve Bannon to campaign with Alabama Senate candidate Roy Moore next week… https://t.co/SVvmewBB6L,0.0,0.0,0.0,1.0
@CNN,60,Wed Nov 29 11:30:07 +0000 2017,A woman who approached the Washington Post by falsely claiming Roy Moore impregnated her as a teen was exposed by t… https://t.co/PGvGwtF15N,-0.0772,0.0,0.064,0.936
@CNN,61,Wed Nov 29 11:18:44 +0000 2017,President Trump has continued to question the legitimacy of former President Obama's birth certificate during priva… https://t.co/MmB8Gbbezv,0.0,0.0,0.0,1.0
@CNN,62,Wed Nov 29 11:08:38 +0000 2017,"Angela Lansbury is facing criticism after saying women ""must sometimes take blame"" for sexual harassment because of… https://t.co/R5Dm7B2DJy",-0.8316,0.0,0.37,0.63
@CNN,63,Wed Nov 29 11:01:33 +0000 2017,The case for charging rich and poor shoppers different prices https://t.co/MsW3V2Tc9V,0.128,0.229,0.197,0.573
@CNN,64,Wed Nov 29 10:51:33 +0000 2017,"Fox News says Roy Moore staffers ""manhandled"" two photojournalists from the network in Alabama on Monday night… https://t.co/vyyUfOFWZA",0.0,0.0,0.0,1.0
@CNN,65,Wed Nov 29 10:38:27 +0000 2017,"These are the most commonly used North Korean missiles, based on tests conducted throughout 2017… https://t.co/BCU3nlZS5O",0.0,0.0,0.0,1.0
@CNN,66,Wed Nov 29 10:28:29 +0000 2017,Viagra will soon be available without a prescription in the UK https://t.co/n4h620XED4 https://t.co/7pSsHdn06a,0.0,0.0,0.0,1.0
@CNN,67,Wed Nov 29 10:14:57 +0000 2017,"People who have been single all of their lives have a 42% higher dementia risk than those who are married, a new pa… https://t.co/7YGI9U8Z2O",-0.2732,0.0,0.091,0.909
@CNN,68,Wed Nov 29 10:01:26 +0000 2017,"Meghan Markle, a self-described feminist, is joining one of the most patriarchal institutions on the planet I… https://t.co/vkXwr6fRPz",0.0,0.0,0.0,1.0
@CNN,69,Wed Nov 29 09:48:12 +0000 2017,Seattle swears in first woman mayor in nearly a century https://t.co/n30q4e9jd4 https://t.co/wCT3wFRd8q,0.0516,0.107,0.0,0.893
@CNN,70,Wed Nov 29 09:13:25 +0000 2017,"What we know about North Korea's latest missile launch:

• Hwasong-15 is new type of ICBM
• Fired from launcher in… https://t.co/TWSFL8A8Gl",-0.5574,0.0,0.159,0.841
@CNN,71,Wed Nov 29 08:59:03 +0000 2017,"""We have not exhausted diplomacy."" Former US Secretary of State John Kerry sent a message to US decision-makers, th… https://t.co/1yU5ByAKBq",0.2755,0.105,0.0,0.895
@CNN,72,Wed Nov 29 08:59:03 +0000 2017,Waymo's lawsuit against Uber over stolen trade secrets has been delayed to allow more time for investigation… https://t.co/p2E5SxjQCX,-0.6573,0.082,0.314,0.604
@CNN,73,Wed Nov 29 08:49:46 +0000 2017,"Bitcoin just hit $10,000, capping a jaw-dropping rally of more than 900% since the start of year… https://t.co/vojgyceBrv",0.0,0.0,0.0,1.0
@CNN,74,Wed Nov 29 08:40:15 +0000 2017,Meet the woman who is not only the first skater from a Persian Gulf state to participate in international figure sk… https://t.co/iw4PB3CwnM,0.0,0.0,0.0,1.0
@CNN,75,Wed Nov 29 08:25:30 +0000 2017,"In an historic mass to some 150,000 worshipers in Yangon, Myanmar, Pope Francis urged the country's Catholics to re… https://t.co/VIGznKfTW8",0.2263,0.091,0.0,0.909
@CNN,76,Wed Nov 29 08:09:33 +0000 2017,"A child abuse scandal in China takes a turn, after police accused two parents of fabricating stories of their child… https://t.co/h8se1nqSXU",-0.8519,0.0,0.368,0.632
@CNN,77,Wed Nov 29 08:01:05 +0000 2017,Bali's main airport reopens Wednesday after being shuttered for nearly three days due to a volcanic eruption which… https://t.co/o6JeY9KHS4,0.0,0.0,0.0,1.0
@CNN,78,Wed Nov 29 07:58:31 +0000 2017,"Do not give your dog bone treats. They could be deadly, the US FDA says https://t.co/6S9VaJIAIH https://t.co/gcuoM7wlTH",0.0,0.0,0.0,1.0
@CNN,79,Wed Nov 29 07:48:37 +0000 2017,People who have been single all of their lives could have a 42% higher risk of developing dementia than those who a… https://t.co/e0Hdh08xjp,-0.2732,0.0,0.091,0.909
@CNN,80,Wed Nov 29 07:40:08 +0000 2017,"North Korea says their latest missile, the Hwasong-15 was ""the most powerful ICBM,"" carrying a ""super-large heavy w… https://t.co/v5m0zfgAUq",0.4754,0.154,0.0,0.846
@CNN,81,Wed Nov 29 07:32:04 +0000 2017,This bill would name DC street outside the Russian Embassy for a slain Putin dissident https://t.co/s30okfDZrA https://t.co/PM3qAbBYEm,0.0,0.0,0.0,1.0
@CNN,82,Wed Nov 29 07:22:09 +0000 2017,A charity is launching a vending machine for the homeless https://t.co/dyQEkeT56g https://t.co/3WJQXKZdJo,0.4215,0.237,0.0,0.763
@CNN,83,Wed Nov 29 07:09:11 +0000 2017,North Korea pushed US President Trump closer to a set of excruciating choices with its most potent missile test yet… https://t.co/andmhf2oDL,-0.6486,0.0,0.185,0.815
@CNN,84,Wed Nov 29 06:50:28 +0000 2017,"What we know about North Korea's latest missile launch:

• Hwasong-15 is new type of ICBM
• Fired from launcher in… https://t.co/uHF20oAb0A",-0.5574,0.0,0.159,0.841
@CNN,85,Wed Nov 29 06:34:16 +0000 2017,"North Korea's ICBM missile launch demonstrates it has the ability to hit ""everywhere in the world,"" US Defense Secr… https://t.co/y7lSh5QZCC",0.4215,0.174,0.0,0.826
@CNN,86,Wed Nov 29 06:10:09 +0000 2017,Meet the woman who is not only the first skater from a Persian Gulf state to participate in international figure sk… https://t.co/srDDTDEXzQ,0.0,0.0,0.0,1.0
@CNN,87,Wed Nov 29 05:59:02 +0000 2017,"North Korea successfully launched a new type of intercontinental ballistic missile Wednesday, according to North Ko… https://t.co/WMnd5zzSI0",0.5719,0.251,0.0,0.749
@CNN,88,Wed Nov 29 05:38:15 +0000 2017,"The 2018 Jeep Wrangler, going on sale early next year, retains the classic look with a lot new underneath… https://t.co/MHpJLZs7VL",0.0,0.0,0.0,1.0
@CNN,89,Wed Nov 29 05:30:09 +0000 2017,President Trump's FCC chairman blasts Twitter for silencing conservatives https://t.co/BpggQCoRNS https://t.co/amVIZ5lEL3,-0.128,0.0,0.13,0.87
@CNN,90,Wed Nov 29 05:23:09 +0000 2017,FedEx is buying up to 100 new flying delivery trucks https://t.co/mazblZnMqr https://t.co/U9dJHikxi2,0.0,0.0,0.0,1.0
@CNN,91,Wed Nov 29 05:15:14 +0000 2017,"New details about Prince Harry + Meghan Markle's wedding:
• Will be at Windsor Castle in May 2018
• Markle will bec… https://t.co/FRKjyB6L8Q",0.0,0.0,0.0,1.0
@CNN,92,Wed Nov 29 05:00:08 +0000 2017,"For the first time since the end of the Cold War, Hawaii will test nuclear sirens https://t.co/SgMpYjpi4n https://t.co/Pfv5yGWCh3",-0.5994,0.0,0.187,0.813
@CNN,93,Wed Nov 29 04:51:25 +0000 2017,"375 million jobs may be automated by 2030, a study suggests https://t.co/BajjVz7Uh8 https://t.co/YxetjWM9Iy",0.0,0.0,0.0,1.0
@CNN,94,Wed Nov 29 04:38:01 +0000 2017,President Trump has continued to question the legitimacy of former President Obama's birth certificate during priva… https://t.co/1P0KXgEr03,0.0,0.0,0.0,1.0
@CNN,95,Wed Nov 29 04:30:03 +0000 2017,Former White House chief strategist Steve Bannon to campaign with Alabama Senate candidate Roy Moore next week… https://t.co/iWseTv8Hvi,0.0,0.0,0.0,1.0
@CNN,96,Wed Nov 29 04:15:10 +0000 2017,A Kremlin-linked troll is once again demonstrating how difficult it is for Twitter to police its own platform… https://t.co/3Azb6WwjsD,-0.3612,0.0,0.128,0.872
@CNN,97,Wed Nov 29 04:03:44 +0000 2017,"In an historic mass to some 150,000 worshipers in Yangon, Myanmar, Pope Francis urged the country's Catholics to re… https://t.co/fR9zgC2RAP",0.2263,0.091,0.0,0.909
@CNN,98,Wed Nov 29 04:00:02 +0000 2017,"Poor Americans would lose billions of dollars worth of federal benefits under the Senate GOP tax bill, according to… https://t.co/ZjfIN2ceZ6",-0.3182,0.171,0.221,0.608
@CNN,99,Wed Nov 29 03:44:06 +0000 2017,"North Korea successfully launched a new type of intercontinental ballistic missile Wednesday, according to North Ko… https://t.co/j4mSLDTzaL",0.5719,0.251,0.0,0.749
@FoxNews,0,Wed Nov 29 20:38:00 +0000 2017,".@POTUS on jobs: ""Two million jobs [added] since I won the election and I wanna say since you won the election. I d… https://t.co/ognBzH5sfg",0.8126,0.28,0.0,0.72
@FoxNews,1,Wed Nov 29 20:36:54 +0000 2017,".@POTUS on unemployment: ""We've created two million jobs... we used to lose jobs, now we've created."" https://t.co/z1oCbxHQUe",-0.5574,0.093,0.259,0.648
@FoxNews,2,Wed Nov 29 20:34:55 +0000 2017,".@POTUS: ""Our country was not treated properly for a long time. We're treating it properly, we're treating it with… https://t.co/YWSJXdZW4g",0.0,0.0,0.0,1.0
@FoxNews,3,Wed Nov 29 20:33:06 +0000 2017,".@POTUS on spending money in the Middle East: ""We could have rebuilt our country four times over and we're gonna st… https://t.co/ND8YC7CXOZ",0.0,0.0,0.0,1.0
@FoxNews,4,Wed Nov 29 20:32:06 +0000 2017,".@POTUS on GOP tax plan: ""A vote to cut taxes is a vote to put America first."" https://t.co/78XUbBlG9z",-0.2732,0.0,0.116,0.884
@FoxNews,5,Wed Nov 29 20:31:02 +0000 2017,".@POTUS on passing GOP tax plans: ""If we do this, then America will win again like never, ever before."" https://t.co/7nZ9lPSoku",0.743,0.259,0.0,0.741
@FoxNews,6,Wed Nov 29 20:29:51 +0000 2017,".@POTUS on GOP tax plan: ""We cannot sit idly by and watch ourselves losing in competition to other countries as the… https://t.co/uIanr9MhsU",-0.3818,0.0,0.11,0.89
@FoxNews,7,Wed Nov 29 20:28:33 +0000 2017,".@POTUS on GOP tax plan: ""Don't call it tax reform. Call it tax cuts and reform."" https://t.co/5vc0FPxoBf",-0.296,0.0,0.121,0.879
@FoxNews,8,Wed Nov 29 20:27:50 +0000 2017,".@POTUS on GOP tax plan: ""The eyes of the world now turn to the United States Senate. A successful vote in the Sena… https://t.co/3vIktbRV49",0.765,0.239,0.0,0.761
@FoxNews,9,Wed Nov 29 20:25:20 +0000 2017,".@POTUS on GOP tax plan: ""Tax cuts have already passed the House of Representatives."" https://t.co/9OfgNePYWg",-0.296,0.0,0.136,0.864
@FoxNews,10,Wed Nov 29 20:24:26 +0000 2017,".@POTUS on GOP tax plan: ""With your help, we can usher in a thrilling new era of opportunity and growth for this na… https://t.co/JJr5hEXRqa",0.8807,0.371,0.0,0.629
@FoxNews,11,Wed Nov 29 20:18:51 +0000 2017,"Missing North Carolina toddler may have been spotted at Walmart, FBI says https://t.co/vIHqTlrATc",-0.296,0.0,0.155,0.845
@FoxNews,12,Wed Nov 29 20:12:06 +0000 2017,"Al Qaeda suspect linked to 'Jihad Jane' wants to fire lawyer, represent himself in court https://t.co/FjpjMMaCp9",-0.5574,0.0,0.247,0.753
@FoxNews,13,Wed Nov 29 20:05:46 +0000 2017,"Matt Lauer mocks sexual harassment, drops his pants in resurfaced 'Today' clips https://t.co/1zHDPFbwzA",-0.7579,0.0,0.371,0.629
@FoxNews,14,Wed Nov 29 19:58:16 +0000 2017,"Bill Clinton accusers revive allegations amid wave of harassment claims: 'It never goes away' - via @AlexPappas
https://t.co/ckteJTdk2A",-0.2732,0.115,0.167,0.718
@FoxNews,15,Wed Nov 29 19:56:27 +0000 2017,Facebook asks users to upload face photos to prove they're not bots https://t.co/ojjLkFiVMH,0.0,0.0,0.0,1.0
@FoxNews,16,Wed Nov 29 19:54:07 +0000 2017,"Lee Busby on running for Senate in Alabama: ""A lot of people here are simply not gonna vote. People I know who are… https://t.co/Eqp9jE3JOz",0.0,0.0,0.0,1.0
@FoxNews,17,Wed Nov 29 19:49:52 +0000 2017,"Lee Busby on running for Senate in Alabama: ""I'm not running based on [Roy Moore] allegations, I think I'm the best… https://t.co/uUn1HD7TjP",0.0,0.0,0.0,1.0
@FoxNews,18,Wed Nov 29 19:48:11 +0000 2017,"Lee Busby on running for Senate in Alabama: ""I want to work on jobs for Alabamians, the improvement to our infrastr… https://t.co/llRlH6EWP9",0.5106,0.177,0.0,0.823
@FoxNews,19,Wed Nov 29 19:43:47 +0000 2017,Ethics case opened on Conway's comments about Alabama Senate race https://t.co/km9C8PHclJ,0.0,0.0,0.0,1.0
@FoxNews,20,Wed Nov 29 19:39:44 +0000 2017,".@Robportman on sex trafficking bill: ""[Sex trafficking] is a stain on our national character that we're actually s… https://t.co/0x7Es6aalD",0.0,0.0,0.0,1.0
@FoxNews,21,Wed Nov 29 19:36:58 +0000 2017,".@robportman on tax reform: ""We've got to do something to make our workers more competitive because other countries… https://t.co/DCbvFwo1TK",0.2484,0.1,0.0,0.9
@FoxNews,22,Wed Nov 29 19:31:32 +0000 2017,"Martha McSally on North Korea missile test: ""We've got to make it so painful for Kim Jong Un to continue on this pa… https://t.co/cPY38ExEh1",-0.5777,0.0,0.14,0.86
@FoxNews,23,Wed Nov 29 19:29:09 +0000 2017,"Martha McSally on North Korea missile test: ""Assessments show that that means the distance could go as far as 8,100… https://t.co/N3JTNMzk3V",0.0,0.0,0.0,1.0
@FoxNews,24,Wed Nov 29 19:27:08 +0000 2017,"Martha McSally on North Korea missile test: ""The test went up to 2,800 miles instead of the last one at 2,300 miles… https://t.co/PJmqeH1zKm",0.0,0.0,0.0,1.0
@FoxNews,25,Wed Nov 29 19:19:30 +0000 2017,.@realDonaldTrump vs. @HillaryClinton: The feud continues even after the election https://t.co/43VcA6apSz,-0.34,0.0,0.194,0.806
@FoxNews,26,Wed Nov 29 19:16:08 +0000 2017,"TONIGHT on Fox News Channel: @seanspicer on '#Hannity,' Conyers' Accusers on '#TheStory' https://t.co/AbvmER6PZj",0.0,0.0,0.0,1.0
@FoxNews,27,Wed Nov 29 19:14:56 +0000 2017,'You Don't Give Animals Due Process': Benghazi Hero Furious Suspect Was Cleared of Murder Charges https://t.co/9pb5LKphuV,-0.8271,0.181,0.458,0.361
@FoxNews,28,Wed Nov 29 18:41:02 +0000 2017,".@KatiePavlich: ""Why is it that we call it the 'Monica Lewinsky scandal' when it was Bill Clinton's scandal?"" https://t.co/pvsbEjovq5",-0.4404,0.0,0.139,0.861
@FoxNews,29,Wed Nov 29 18:29:59 +0000 2017,".@AmbJohnBolton on North Korea's missile launch: ""There are a lot of delinquents out there who have helped the Nort… https://t.co/pLFgb3vO8r",0.0,0.0,0.0,1.0
@FoxNews,30,Wed Nov 29 18:21:54 +0000 2017,".@SteveDaines: ""The president comes to have a meeting with Chuck Schumer and Nancy Pelosi and they don't show up. H… https://t.co/CUNDHAfCyB",0.0,0.0,0.0,1.0
@FoxNews,31,Wed Nov 29 18:14:54 +0000 2017,".@TomiLahren media coverage of conservative women including @PressSec and @KellyannePolls: ""If any of these women w… https://t.co/AH9PYorQja",0.0,0.0,0.0,1.0
@FoxNews,32,Wed Nov 29 18:14:23 +0000 2017,".@SteveDaines on tax reform: ""This is a historic moment for our nation... I'm pleased with the progress being made.… https://t.co/YcHDhUzuzz",0.6908,0.251,0.0,0.749
@FoxNews,33,Wed Nov 29 18:01:59 +0000 2017,Ethics case opened on Kellyanne Conway's comments about Alabama Senate race https://t.co/zgv8nDgscb,0.0,0.0,0.0,1.0
@FoxNews,34,Wed Nov 29 17:46:24 +0000 2017,Retired Marine colonel announces Roy Moore challenge in Alabama Senate race https://t.co/HXVMXz0YRq,0.0772,0.106,0.0,0.894
@FoxNews,35,Wed Nov 29 17:38:04 +0000 2017,".@Judgenap on tax reform: ""This is not the type of sweeping cut that Donald Trump himself campaigned on and would h… https://t.co/g1nbJoR2Gv",-0.2732,0.0,0.091,0.909
@FoxNews,36,Wed Nov 29 17:34:59 +0000 2017,JUST IN: Garrison Keillor says he's been fired by Minnesota Public Radio over allegations of inappropriate behavior… https://t.co/kMKzndXbRh,-0.5574,0.0,0.175,0.825
@FoxNews,37,Wed Nov 29 17:26:22 +0000 2017,"British PM rips Trump for retweeting Muslim attack videos from UK account - via @brookefoxnews
https://t.co/lWVbViL3Eq",-0.4767,0.0,0.181,0.819
@FoxNews,38,Wed Nov 29 17:25:31 +0000 2017,".@MelissaAFrancis: ""I don't want people out there to forget what is going on to the North Korean people... There is… https://t.co/Z0XEbzZ8at",-0.2783,0.0,0.141,0.859
@FoxNews,39,Wed Nov 29 17:20:32 +0000 2017,"CONGRATULATIONS: @HuntsmanAbby and Husband Welcome Baby Girl, Isabel Grace https://t.co/iDu0aAZ4yX",0.8868,0.598,0.0,0.402
@FoxNews,40,Wed Nov 29 17:04:12 +0000 2017,Scientists call for global glitter ban to save environment https://t.co/S4ZTT7H61x,-0.1027,0.216,0.243,0.541
@FoxNews,41,Wed Nov 29 17:03:12 +0000 2017,Philando Castile's girlfriend reaches $800G settlement over police shooting https://t.co/Wwi9iJ35L8,0.0516,0.118,0.0,0.882
@FoxNews,42,Wed Nov 29 16:56:01 +0000 2017,"Trump vows to slap 'major' sanctions on North Korea, after ICBM launch - via @brookefoxnews
https://t.co/k4OLdO5CBr",0.1531,0.103,0.0,0.897
@FoxNews,43,Wed Nov 29 16:52:11 +0000 2017,"Law Professor's Message to First-Year Students: You've Been 'Dis-Educated, Indoctrinated' https://t.co/jUvTGKf6Iy",-0.1027,0.0,0.123,0.877
@FoxNews,44,Wed Nov 29 16:47:58 +0000 2017,Report: Automation could kill 70+ million jobs https://t.co/3AoKpjyjJb,-0.6908,0.0,0.402,0.598
@FoxNews,45,Wed Nov 29 16:41:52 +0000 2017,Katie Couric said Matt Lauer pinched her 'on the ass a lot' in 2012 interview https://t.co/uS6OSUVYtC,-0.5423,0.0,0.2,0.8
@FoxNews,46,Wed Nov 29 16:40:00 +0000 2017,"Tampa serial killer suspect used same gun in 4 killings, police say (via @EDeMarche @travfed)… https://t.co/EnS8CC49xn",-0.9246,0.0,0.549,0.451
@FoxNews,47,Wed Nov 29 16:28:19 +0000 2017,Kathie Lee Gifford praying for Matt Lauer after 'Today' show firing https://t.co/qWh2UzrVRn,0.0258,0.168,0.161,0.671
@FoxNews,48,Wed Nov 29 16:27:05 +0000 2017,"ISIS cursed, mocked in Mosul, where old city remains a haunted wasteland (via @holliesmckay)… https://t.co/sXTzRTkRXe",-0.6597,0.0,0.31,0.69
@FoxNews,49,Wed Nov 29 16:24:08 +0000 2017,"Dem Rep. Gutierrez testing waters for potential 2020 presidential run - via @ChadPergram
https://t.co/2rZM1TcXBV",0.0,0.0,0.0,1.0
@FoxNews,50,Wed Nov 29 16:19:13 +0000 2017,".@AriFleischer: ""The markets, as they measure the economy, likes what Donald Trump is doing."" https://t.co/B3rW3HkAZ4",0.4215,0.167,0.0,0.833
@FoxNews,51,Wed Nov 29 16:18:57 +0000 2017,"'Brilliant' Columbia doctoral student shot in the head, killed by his boyfriend, police say https://t.co/wCwooNHT5l… https://t.co/D3hCvhL9Vi",-0.6705,0.0,0.231,0.769
@FoxNews,52,Wed Nov 29 16:15:18 +0000 2017,Dem Rep. Gutierrez testing waters for potential 2020 presidential run https://t.co/yBlgEqEF35,0.0,0.0,0.0,1.0
@FoxNews,53,Wed Nov 29 16:12:55 +0000 2017,".@JakeSherman: ""There are a lot of things that need to get done this month. The Republicans... need Democrats to do… https://t.co/NpisMd9kty",0.0,0.0,0.0,1.0
@FoxNews,54,Wed Nov 29 16:02:23 +0000 2017,"Rosie O'Donnell calls President Trump a 'child rapist' after Matt Lauer firing tweet
https://t.co/QZD6LSqynn",-0.8074,0.0,0.399,0.601
