News Org,Tweets Ago,Date,Tweet,Compound,Positive,Neutral,Negative
@FoxNews,55,Wed Nov 29 15:57:30 +0000 2017,"ISIS cursed, mocked in Mosul, where old city remains a haunted wasteland https://t.co/Vf4TEKLlrg",-0.6597,0.0,0.351,0.649
@FoxNews,56,Wed Nov 29 15:51:40 +0000 2017,".@PressSec: “The president wants to make sure that we do what is necessary to fund defense spending, the military.”… https://t.co/tiNhHE6fN0",0.4215,0.174,0.0,0.826
@FoxNews,57,Wed Nov 29 15:38:03 +0000 2017,.@PressSec on tax reform: “We’re very confident in the progress that we’ve made...The president is extremely focuse… https://t.co/vQzjDL5hyl,0.7425,0.282,0.0,0.718
@FoxNews,58,Wed Nov 29 15:32:52 +0000 2017,"Google adjusts burger emoji, puts cheese on top of the meat https://t.co/1kKgBYMcIj",0.2023,0.141,0.0,0.859
@FoxNews,59,Wed Nov 29 15:29:29 +0000 2017,Libyan cleared of murder charges in Benghazi attack https://t.co/74IeGoeJBG,-0.8591,0.086,0.607,0.307
@FoxNews,60,Wed Nov 29 15:23:30 +0000 2017,Kris “Tanto” Paronto on Benghazi suspect cleared of murder charges: “There is still no closure for the families.”… https://t.co/6t7AeEFQ6d,-0.8689,0.053,0.421,0.526
@FoxNews,61,Wed Nov 29 15:16:27 +0000 2017,"'It's Sick': Lahren Rips Unfair Media Coverage of Melania Trump, Sarah Sanders https://t.co/UdfYJ48ltM",-0.4767,0.0,0.205,0.795
@FoxNews,62,Wed Nov 29 15:07:00 +0000 2017,Danish police find another arm thought to be from beheaded journalist Kim Wall (via @travfed)  https://t.co/lga8z9yuN1,0.0,0.0,0.0,1.0
@FoxNews,63,Wed Nov 29 14:57:00 +0000 2017,"War crimes suspect Praljak claims to ingest poison, dies (via @luciasuarezsang)  https://t.co/LA2g64YJrm",-0.8625,0.0,0.516,0.484
@FoxNews,64,Wed Nov 29 14:54:02 +0000 2017,".@SenJohnThune on tax reform: “In the end, we’re going to have a bill that ultimately drives most of the assistance… https://t.co/H6VNfY5lRm",0.0,0.0,0.0,1.0
@FoxNews,65,Wed Nov 29 14:42:26 +0000 2017,Illegal immigrant charged in DUI crash that killed teenage girl (via @byKatherineLam)  https://t.co/lj73sgqMgM,-0.9118,0.0,0.583,0.417
@FoxNews,66,Wed Nov 29 14:35:13 +0000 2017,"Trump retweets videos of alleged attacks by Muslims - via @brookefoxnews
https://t.co/YoZ6d10Icc",-0.4404,0.0,0.225,0.775
@FoxNews,67,Wed Nov 29 14:25:04 +0000 2017,"OPINION: @toddstarnes: Thank you, Mr. Trump for bringing 'Merry Christmas' back to the White House… https://t.co/9JT0kvcdli",0.7184,0.3,0.0,0.7
@FoxNews,68,Wed Nov 29 14:14:33 +0000 2017,".@HowardKurtz: ""It's hard to overstate how important Lauer is to that NBC franchise."" https://t.co/FDaVW2tYcs",0.1027,0.118,0.092,0.789
@FoxNews,69,Wed Nov 29 14:03:47 +0000 2017,"ESPN to lay off 150 people, latest round of cuts at sports broadcasting network https://t.co/M0tBRDwqx2",-0.296,0.0,0.136,0.864
@FoxNews,70,Wed Nov 29 13:54:58 +0000 2017,"Matt Lauer's firing from NBC sparks news anchors, celebrities' reaction https://t.co/4Z70bIUaHb",-0.34,0.0,0.194,0.806
@FoxNews,71,Wed Nov 29 13:53:01 +0000 2017,".@thejeremyhunt on race relations: ""We're going to have to elevate the conversation... We do have dialogue in this… https://t.co/2cXtIBmk5Y",0.0,0.0,0.0,1.0
@FoxNews,72,Wed Nov 29 13:48:23 +0000 2017,The casket of Oakland County Sheriff's Deputy Eric Overall is carried to a hearse after a funeral service in Indepe… https://t.co/8DaeYVTjfm,-0.3612,0.0,0.122,0.878
@FoxNews,73,Wed Nov 29 13:33:18 +0000 2017,.@DLoesch: “Our rights should not end where a state line ends.” https://t.co/OC0CPsSjzx,0.0,0.0,0.0,1.0
@FoxNews,74,Wed Nov 29 13:31:50 +0000 2017,"Lonely widower asks for a place to spend Christmas, gets a thousand responses https://t.co/b9I5tyKhVe",-0.3612,0.0,0.185,0.815
@FoxNews,75,Wed Nov 29 13:13:22 +0000 2017,OPINION: Demonizing white people doesn't improve race relations https://t.co/Utf7FTm8NH,-0.3412,0.0,0.231,0.769
@FoxNews,76,Wed Nov 29 12:56:34 +0000 2017,"Trump retweets videos of alleged attacks by Muslims - via @brookefoxnews

https://t.co/YoZ6d10Icc",-0.4404,0.0,0.225,0.775
@FoxNews,77,Wed Nov 29 12:48:19 +0000 2017,"Conservative Lucian Wintrich arrested at UConn speech titled, 'It's OK to be White' https://t.co/Y2cotuLJbI",-0.0431,0.163,0.172,0.665
@FoxNews,78,Wed Nov 29 12:34:40 +0000 2017,NBC announces 'Today' show co-host Matt Lauer fired due to inappropriate sexual behavior at work https://t.co/q2f7jzpRgw,-0.5574,0.0,0.194,0.806
@FoxNews,79,Wed Nov 29 12:33:37 +0000 2017,"Adam MacLeod, law professor: ""What I really want my students to do, is aspire to learn and seek truth."" https://t.co/3iNUGhydYy",0.1513,0.081,0.0,0.919
@FoxNews,80,Wed Nov 29 12:30:03 +0000 2017,"Law professor's ground rules in his classroom include: If you begin a statement with ""I feel,"" cluck like a chicken https://t.co/BaxZfWJ75R",0.3612,0.122,0.0,0.878
@FoxNews,81,Wed Nov 29 12:08:26 +0000 2017,JUST IN: NBC announces 'Today' show co-host Matt Lauer fired due to inappropriate sexual behavior at work… https://t.co/MpWcvTe14o,-0.5574,0.0,0.175,0.825
@FoxNews,82,Wed Nov 29 11:50:45 +0000 2017,".@realMikeAllman, Congressional candidate: ""Direct Democracy is where I vote with the people. I'm going to pose que… https://t.co/KTSQ5iiHIc",0.0,0.0,0.0,1.0
@FoxNews,83,Wed Nov 29 11:43:30 +0000 2017,.@PressSec Roasts CNN Boycott of White House Christmas Party https://t.co/N9cuESkFg6,0.1027,0.208,0.177,0.615
@FoxNews,84,Wed Nov 29 11:30:30 +0000 2017,".@TomiLahren on conservative women like @PressSec and @KellyannePolls: ""If These women were on the left, they would… https://t.co/r3B17Fm0kW",0.3612,0.128,0.0,0.872
@FoxNews,85,Wed Nov 29 11:30:01 +0000 2017,"Biology teacher, 25, pleads no contest to six-month sex romp with teen student https://t.co/awZe9g6dnJ",-0.296,0.0,0.145,0.855
@FoxNews,86,Wed Nov 29 11:20:37 +0000 2017,".@ArthurLHerman on North Korea: ""The way to take care of this is to shoot those missiles down as they leave the lau… https://t.co/4Cd4nIyWYf",0.1531,0.119,0.134,0.746
@FoxNews,87,Wed Nov 29 11:18:05 +0000 2017,"Texas man gets 1,000 years in prison in sex abuse of young girls https://t.co/ZEI3uv8lPk",-0.8176,0.0,0.385,0.615
@FoxNews,88,Wed Nov 29 11:15:05 +0000 2017,"New York Giants to bench two time Super Bowl MVP Eli Manning, ending his consecutive start streak https://t.co/Ne28bGxqKx",0.5994,0.187,0.0,0.813
@FoxNews,89,Wed Nov 29 11:00:02 +0000 2017,".@POTUS shames @NancyPelosi, @chuckschumer with empty seats at meeting they boycotted  https://t.co/7Kp1WOFtFX",-0.7351,0.0,0.444,0.556
@FoxNews,90,Wed Nov 29 10:59:43 +0000 2017,".@cabot_phillips: ""When you label everything racist, at that point nothing is racist. You desensitize people to the… https://t.co/WYdFjjpr5Y",-0.8402,0.0,0.333,0.667
@FoxNews,91,Wed Nov 29 10:56:07 +0000 2017,"Author Andy Och: ""[@IvankaTrump is] a very capable and successful and intelligent businesswomen and I think a perfe… https://t.co/haWGpcyFfe",0.8737,0.434,0.0,0.566
@FoxNews,92,Wed Nov 29 10:54:55 +0000 2017,Bali Airport Reopens as Warning Level Downgraded One Step https://t.co/DhtXdVF5tw,-0.34,0.0,0.211,0.789
@FoxNews,93,Wed Nov 29 10:45:30 +0000 2017,".@LawrenceBJones3: ""I think this nation needs to turn back to god and that takes prayer and humility."" https://t.co/G1XdoZiEtj",0.2732,0.11,0.0,0.89
@FoxNews,94,Wed Nov 29 10:43:55 +0000 2017,".@LawrenceBJones3: ""This whole notion that under President Trump... that black lives are worse, is just simply not… https://t.co/siHFZHPZkD",-0.4767,0.0,0.154,0.846
@FoxNews,95,Wed Nov 29 10:34:26 +0000 2017,".@GordonGChang: ""The United States has an obligation right now to do it's best to make sure that North Korea doesn'… https://t.co/NuWMiCKuzq",0.8519,0.341,0.0,0.659
@FoxNews,96,Wed Nov 29 10:30:01 +0000 2017,"Uproar over Japan's brown-hair registry, mandate to dye hair black https://t.co/EsFfhRjfar",0.0,0.0,0.0,1.0
@FoxNews,97,Wed Nov 29 10:26:40 +0000 2017,Tampa police arrest possible serial killer in Seminole Heights https://t.co/3VnPyrQz16 https://t.co/9h4OjBGsfw,-0.7717,0.0,0.427,0.573
@FoxNews,98,Wed Nov 29 10:19:28 +0000 2017,"In a new @toddstarnes op-ed, he noted that @realDonaldTrump included the words “Merry Christmas” on his cards his f… https://t.co/4ieOhrSArP",0.0,0.0,0.0,1.0
@FoxNews,99,Wed Nov 29 10:00:00 +0000 2017,.@mmschocolate Christmas commercial sequel comes 20 years after original https://t.co/UamkmVDsW6,0.3182,0.204,0.0,0.796
@NYT,0,Wed Nov 29 20:37:47 +0000 2017,Letter: Congress and Harassment. https://t.co/TCOoLbgJ1a,-0.5423,0.0,0.467,0.533
@NYT,1,Wed Nov 29 20:36:47 +0000 2017,"Letter: Germany’s Future, and Europe’s. https://t.co/eCe51hZeLU",0.0,0.0,0.0,1.0
@NYT,2,Wed Nov 29 20:35:47 +0000 2017,Op-Ed Columnist: Wavering Senators Buy Trump’s Assurances on Taxes. Really.. https://t.co/I9zMKg78c8,0.2023,0.185,0.123,0.692
@NYT,3,Wed Nov 29 20:34:47 +0000 2017,Letter: Helping Afghan Women. https://t.co/oJqLCRrGJO,0.296,0.355,0.0,0.645
@NYT,4,Wed Nov 29 20:33:47 +0000 2017,"Armando Hart, Who Revolutionized Cuban Schools, Dies at 87. https://t.co/5g851DnWce",0.0,0.0,0.0,1.0
@NYT,5,Wed Nov 29 20:20:47 +0000 2017,What to Wear to Smash the State. https://t.co/9gOQDILeMQ,0.0,0.0,0.0,1.0
@NYT,6,Wed Nov 29 20:19:48 +0000 2017,A Business Tax Fight Erupts Over the ‘Haves’ and ‘Have-Mores’. https://t.co/dns03vnUlp,-0.3818,0.0,0.224,0.776
@NYT,7,Wed Nov 29 20:18:47 +0000 2017,The Carpetbagger: Let’s Give Weinstein’s Victims the Spotlight on Oscar Night. https://t.co/O6YGgEXZ93,-0.3182,0.0,0.173,0.827
@NYT,8,Wed Nov 29 20:05:47 +0000 2017,Trilobites: Storm Waves With the Power to Heave Massive Boulders Over Cliffs. https://t.co/hzGpPn1Afl,0.0,0.0,0.0,1.0
@NYT,9,Wed Nov 29 20:04:47 +0000 2017,Air Pollution May Weaken the Bones. https://t.co/pMqLbsNPOW,-0.4215,0.0,0.318,0.682
@NYT,10,Wed Nov 29 19:49:47 +0000 2017,Noted: An ‘It’ Flower for a Feminist Moment. https://t.co/IbE0EOISCR,0.0,0.0,0.0,1.0
@NYT,11,Wed Nov 29 19:48:47 +0000 2017,Books of The Times: The Story of How Surgeons Cleaned Up Their Act. https://t.co/1a69eF2lRW,0.0,0.0,0.0,1.0
@NYT,12,Wed Nov 29 19:35:48 +0000 2017,Why Is It So Hard to Shoot Down a Missile?. https://t.co/nh7ddM893o,-0.5198,0.0,0.353,0.647
@NYT,13,Wed Nov 29 19:34:47 +0000 2017,Album Review: U2 Releases ‘Songs of Experience.’ Cynicism Not Included.. https://t.co/zLeOVCNaAS,-0.4019,0.0,0.213,0.787
@NYT,14,Wed Nov 29 19:33:47 +0000 2017,"Asia and Australia Edition: North Korea, Pope Francis, The Hague: Your Thursday Briefing. https://t.co/4TGQ6vmtJ3",0.0,0.0,0.0,1.0
@NYT,15,Wed Nov 29 19:21:47 +0000 2017,New York’s Tilt Toward Congestion Pricing Was Years in the Making. https://t.co/z5f3UVpNsD,0.0,0.0,0.0,1.0
@NYT,16,Wed Nov 29 19:20:47 +0000 2017,Trump Sells Tax Plan as ‘Rocket Fuel’ as Economy Strengthens. https://t.co/4b6gk3YQVM,0.4588,0.231,0.0,0.769
@NYT,17,Wed Nov 29 19:18:47 +0000 2017,The Interpreter: Seven Critical Truths About North Korea. https://t.co/iuCr3tozqE,0.128,0.231,0.19,0.579
@NYT,18,Wed Nov 29 19:08:47 +0000 2017,World Cup 2018 Draw: How It Works. https://t.co/6KODBB0ntz,0.0,0.0,0.0,1.0
@NYT,19,Wed Nov 29 19:07:47 +0000 2017,Taking the ‘Lady’ Out of the Lady Bag. https://t.co/lyVmuGfCtF,0.0,0.0,0.0,1.0
@NYT,20,Wed Nov 29 19:06:47 +0000 2017,Pope’s Pivot From Politics in Myanmar Doesn’t Quiet Questions on Rohingya. https://t.co/mfduN6WSg5,0.0,0.0,0.0,1.0
@NYT,21,Wed Nov 29 19:05:47 +0000 2017,Tech Stocks Lead US Indexes Mostly Lower in Afternoon Trade. https://t.co/72RAJRbZro,-0.296,0.0,0.18,0.82
@NYT,22,Wed Nov 29 19:04:47 +0000 2017,"Ken Shapiro, Whose ‘Groove Tube’ Satirized TV, Dies at 75. https://t.co/VBq5eE0DSz",0.0,0.0,0.0,1.0
@NYT,23,Wed Nov 29 18:37:47 +0000 2017,Trump Wanted a Bigger Tax Cut for the Rich but Lost to Ivanka. https://t.co/Eb58Qogj8K,-0.296,0.137,0.268,0.595
@NYT,24,Wed Nov 29 18:35:47 +0000 2017,Gateway Pundit Correspondent Arrested During Speech at UConn. https://t.co/P2arNMh8lN,-0.4767,0.0,0.279,0.721
@NYT,25,Wed Nov 29 18:22:47 +0000 2017,Taking the ‘Lady’ out of the Lady Bag. https://t.co/lyVmuGfCtF,0.0,0.0,0.0,1.0
@NYT,26,Wed Nov 29 18:21:47 +0000 2017,Tiger Woods and the Art of the Optimistic Comeback. https://t.co/Fa7bW4XXvd,0.3182,0.204,0.0,0.796
@NYT,27,Wed Nov 29 18:20:47 +0000 2017,"Review: ‘The Fountainhead,’ High-Tech, Juicy and Full of Pulp. https://t.co/zif5EzHEhd",0.0,0.0,0.0,1.0
@NYT,28,Wed Nov 29 18:18:47 +0000 2017,"Holiday Hits, Christmas Comebacks and Some Jingle Bell Schlock. https://t.co/qkHRdBlmzX",0.4019,0.231,0.0,0.769
@NYT,29,Wed Nov 29 18:17:46 +0000 2017,The ‘Today’ Show: A Morning Pioneer Long Before Matt Lauer. https://t.co/q4ejk6uRYM,0.0,0.0,0.0,1.0
@NYT,30,Wed Nov 29 18:06:46 +0000 2017,"Chipotle Replacing Its C.E.O., Founder Steve Ells. https://t.co/1ftKsn942Y",0.0,0.0,0.0,1.0
@NYT,31,Wed Nov 29 18:05:47 +0000 2017,The ‘Today’ Show: A Pioneer in the Morning Long Before Matt Lauer. https://t.co/q4ejk6uRYM,0.0,0.0,0.0,1.0
@NYT,32,Wed Nov 29 18:04:46 +0000 2017,Garrison Keillor Says He Has Been Fired Over Allegations of Improper Conduct. https://t.co/7lwmqAtTzm,-0.5574,0.0,0.231,0.769
@NYT,33,Wed Nov 29 18:03:46 +0000 2017,Justices Consider How to Apply 18th Century Law to Digital Privacy. https://t.co/96pFJ3tmpm,0.0,0.0,0.0,1.0
@NYT,34,Wed Nov 29 18:02:46 +0000 2017,Rem Koolhaas Plans a Countryside Exhibition at the Guggenheim. https://t.co/t7dGuf4WUV,0.0,0.0,0.0,1.0
@NYT,35,Wed Nov 29 17:50:46 +0000 2017,‘Coco’ Was the Story of My Life: Readers Share Reactions to Pixar’s Film. https://t.co/rrrYLbqiqy,0.296,0.145,0.0,0.855
@NYT,36,Wed Nov 29 17:49:46 +0000 2017,Emmanuel Macron Says Return of African Artifacts Is a Top Priority. https://t.co/4798Jnk9Ss,0.2023,0.153,0.0,0.847
@NYT,37,Wed Nov 29 17:47:46 +0000 2017,Critic’s Notebook: Why Plays About Sexual Assault Are Too Murky for Our Own Good. https://t.co/WF9ovhHffk,0.0258,0.237,0.184,0.58
@NYT,38,Wed Nov 29 17:34:46 +0000 2017,"Snapper Jones, N.B.A. Broadcaster, Dies at 75. https://t.co/IfzhUDkopi",0.0,0.0,0.0,1.0
@NYT,39,Wed Nov 29 17:32:46 +0000 2017,Trilobites: Tracking the Elusive Whale Shark. https://t.co/n53x9w20Vv,0.0,0.0,0.0,1.0
@NYT,40,Wed Nov 29 17:22:46 +0000 2017,Trauma May Have Fallout Over Generations. https://t.co/CA1jdEFVMV,-0.4215,0.0,0.318,0.682
@NYT,41,Wed Nov 29 17:19:46 +0000 2017,"How to Fix Global Warming: We Talk to Businesswomen, Billionaires and Political Leaders. https://t.co/j02n8fnEIB",0.1531,0.11,0.0,0.89
@NYT,42,Wed Nov 29 17:18:46 +0000 2017,"Ireland Avoids Snap Election, but Its Leader Is Weakened. https://t.co/b1ByMro1cC",-0.5106,0.0,0.35,0.65
@NYT,43,Wed Nov 29 16:51:47 +0000 2017,What to Cook: Grilled Cheese Game Strong. https://t.co/YbtN745KD9,0.5106,0.32,0.0,0.68
@NYT,44,Wed Nov 29 16:50:46 +0000 2017,"From North Korea, With Dread. https://t.co/m6fwmDZTMy",-0.4588,0.0,0.375,0.625
@NYT,45,Wed Nov 29 16:49:46 +0000 2017,Matt Lauer’s History at ‘Today’: Two Decades of Highs and Lows. https://t.co/9pvgiauv0D,-0.2023,0.0,0.141,0.859
@NYT,46,Wed Nov 29 16:48:46 +0000 2017,Scene City: Paying Tribute to S.I. Newhouse and His Glamorous Magazine Legacy. https://t.co/UPZqxix8wj,0.5106,0.216,0.0,0.784
@NYT,47,Wed Nov 29 16:46:46 +0000 2017,"S.I. Newhouse Jr., Remembered: ‘Eager, Never Jaded’. https://t.co/afVeH9NHUo",0.0,0.0,0.0,1.0
@NYT,48,Wed Nov 29 16:35:46 +0000 2017,#SpeakingInDance: Leaving Your Soul Onstage. https://t.co/zj9LZ6nDY5,0.0,0.0,0.0,1.0
@NYT,49,Wed Nov 29 16:34:46 +0000 2017,"On Sports Gambling: Among Bettors, College Football Is Shoving the N.F.L. Aside. https://t.co/nDglcpydD7",0.0,0.0,0.0,1.0
@NYT,50,Wed Nov 29 16:33:46 +0000 2017,Jay-Z’s Producer No I.D. on the Grammys: ‘Urban Culture Is Now Pop Culture’. https://t.co/LTKznSZWFz,-0.296,0.0,0.145,0.855
@NYT,51,Wed Nov 29 16:32:46 +0000 2017,"London Journal: London’s Canalboat Bookstore Finds a Berth, and Success. https://t.co/qkbRfWnVaL",0.5719,0.291,0.0,0.709
@NYT,52,Wed Nov 29 16:26:46 +0000 2017,NBC Fires Matt Lauer Over Sexual Misconduct Allegation. https://t.co/HtoC4XYA2v,0.0,0.0,0.0,1.0
@NYT,53,Wed Nov 29 16:25:46 +0000 2017,Matt Lauer’s History at ‘Today’. https://t.co/9pvgiauv0D,0.0,0.0,0.0,1.0
@NYT,54,Wed Nov 29 16:22:46 +0000 2017,Tech Fix: The Best Ways to Share Your Smartphone Photos This Holiday. https://t.co/gOVuliziCY,0.8442,0.476,0.0,0.524
@NYT,55,Wed Nov 29 16:21:46 +0000 2017,Tech We’re Using: Why Old-Fashioned Tools Remain Key for Reporting. https://t.co/Ftg1Op93tN,0.0,0.0,0.0,1.0
@NYT,56,Wed Nov 29 16:19:46 +0000 2017,"G.M. Unveils Its Driverless Cars, Aiming to Lead the Pack. https://t.co/h20WGWxOCX",0.0,0.0,0.0,1.0
@NYT,57,Wed Nov 29 16:18:46 +0000 2017,DealBook Briefing: Mars to Invest in Kind to Get Into Healthier Snacks. https://t.co/2LgYoepm2H,0.5267,0.221,0.0,0.779
@NYT,58,Wed Nov 29 16:05:46 +0000 2017,"Harry Pregerson, Judge Guided by Conscience, Dies at 94. https://t.co/sd6aMpClDr",0.0,0.0,0.0,1.0
@NYT,59,Wed Nov 29 16:04:46 +0000 2017,Contributing Op-Ed Writer: ’Tis the Season to Assess Your Complicity in This Catastrophe. https://t.co/xA7gHv1P43,-0.6597,0.0,0.253,0.747
@NYT,60,Wed Nov 29 15:47:46 +0000 2017,Matt Lauer’s History at Today. https://t.co/9pvgiauv0D,0.0,0.0,0.0,1.0
@NYT,61,Wed Nov 29 15:35:46 +0000 2017,MTV Searches for ‘Jersey Shore’ Magic on the Florida Panhandle. https://t.co/GeQKb044Xr,0.0,0.0,0.0,1.0
@NYT,62,Wed Nov 29 15:34:46 +0000 2017,Wayne McGregor to Open the Joyce Theater’s Spring Season. https://t.co/J4dSNV3FHc,0.0,0.0,0.0,1.0
@NYT,63,Wed Nov 29 15:32:47 +0000 2017,North Korea Says It’s Now a Nuclear State. Could That Mean It’s Ready to Talk?. https://t.co/w2ZKlYgu6D,0.3612,0.152,0.0,0.848
@NYT,64,Wed Nov 29 15:17:46 +0000 2017,"Snapchat Remakes Itself, Splitting the Social From the Media. https://t.co/wRB9uBtEjs",0.0,0.0,0.0,1.0
@NYT,65,Wed Nov 29 15:00:46 +0000 2017,New Trailer: ‘Avengers: Infinity War’. https://t.co/Mwp0uEYGkg,0.0,0.0,0.0,1.0
@NYT,66,Wed Nov 29 14:49:45 +0000 2017,ESPN Is Laying Off 150 More Employees. https://t.co/HDvnNm49MG,0.0,0.0,0.0,1.0
@NYT,67,Wed Nov 29 14:35:46 +0000 2017,Op-Ed Columnist: Lambs of the Senate. https://t.co/bcsnV30KxO,0.0,0.0,0.0,1.0
@NYT,68,Wed Nov 29 14:34:46 +0000 2017,Letter: Trump’s ‘Pocahontas’ Taunt. https://t.co/MZlJ513ass,0.0,0.0,0.0,1.0
@NYT,69,Wed Nov 29 14:19:45 +0000 2017,"On Pro Football: With Eli Manning Decision, the Giants Add Shame to Their Misery. https://t.co/TK837skW5H",-0.7783,0.0,0.343,0.657
@NYT,70,Wed Nov 29 14:17:45 +0000 2017,Transcript: Firing of Matt Lauer Announced on ‘Today’. https://t.co/vGR2BwG0Vf,-0.34,0.0,0.231,0.769
@NYT,71,Wed Nov 29 13:51:45 +0000 2017,Trump Shares Inflammatory Anti-Muslim Videos. https://t.co/U33d0OcmwP,0.296,0.306,0.0,0.694
@NYT,72,Wed Nov 29 13:50:46 +0000 2017,Yellen Says Economic Expansion Has Gained Strength. https://t.co/IJCpKwFH5S,0.7003,0.492,0.0,0.508
@NYT,73,Wed Nov 29 12:49:45 +0000 2017,"Mars to Invest in Kind, Maker of Snack Bars. https://t.co/GVkugzlanD",0.5267,0.274,0.0,0.726
@NYT,74,Wed Nov 29 12:48:45 +0000 2017,War Crimes Hearing Halted After Defendant Claims to Drink Poison. https://t.co/cYtPLVnWYq,-0.8126,0.0,0.451,0.549
@NYT,75,Wed Nov 29 12:17:45 +0000 2017,NBC Fires Matt Lauer Over Misconduct Allegations. https://t.co/HtoC4XYA2v,0.0,0.0,0.0,1.0
@NYT,76,Wed Nov 29 12:04:45 +0000 2017,2018 Grammy Nominations. https://t.co/3QkUcgvEzp,0.0,0.0,0.0,1.0
@NYT,77,Wed Nov 29 12:03:45 +0000 2017,The Times in Person: Clearing the Air on Climate Education: A Reporter Returns to the Scene of Her Story. https://t.co/9m75q5J1DB,0.0,0.0,0.0,1.0
@NYT,78,Wed Nov 29 11:59:45 +0000 2017,New York Today: New York Today: A Quest to Define ‘Upstate’. https://t.co/dcVGVbyUAc,0.0,0.0,0.0,1.0
@NYT,79,Wed Nov 29 11:57:45 +0000 2017,Op-Ed Columnist: The Treacherous Burmese Road from Mandalay. https://t.co/jjxX037dEo,0.0,0.0,0.0,1.0
@NYT,80,Wed Nov 29 11:56:45 +0000 2017,Contributing Op-Ed Writer: The Masterpiece Cakeshop Case Is Not About Religious Freedom. https://t.co/zC6pMw7Ezr,0.8519,0.43,0.0,0.57
@NYT,81,Wed Nov 29 11:55:45 +0000 2017,Editorial: The Pentagon’s Indifference to Gun Safety. https://t.co/VauvSY5vB6,0.0516,0.246,0.316,0.439
@NYT,82,Wed Nov 29 11:54:45 +0000 2017,Editorial: The Prince and the Actress. https://t.co/EqKJY1epYI,0.0,0.0,0.0,1.0
@NYT,83,Wed Nov 29 11:53:45 +0000 2017,On Campus: Protect the G.I. Bill from the Republicans’ Tax Plan. https://t.co/6xxdbphLgJ,0.3818,0.191,0.0,0.809
@NYT,84,Wed Nov 29 11:52:45 +0000 2017,Live Briefing: Senate Tax Overhaul Gains Steam as Floor Debate Awaits. https://t.co/qClul37CmP,0.4019,0.27,0.0,0.73
@NYT,85,Wed Nov 29 11:50:45 +0000 2017,State of the Art: The Internet Is Dying. Repealing Net Neutrality Hastens That Death.. https://t.co/seoa2AGoae,0.0,0.0,0.0,1.0
@NYT,86,Wed Nov 29 11:49:45 +0000 2017,Op-Ed Contributor: Trump Ran for the ‘Forgotten.’ Then He Forgot Them.. https://t.co/U3pxWgavvr,0.0,0.0,0.0,1.0
@NYT,87,Wed Nov 29 11:48:45 +0000 2017,How Tax Bills Would Reward Companies That Moved Money Offshore. https://t.co/YjaQ0G087w,0.5719,0.27,0.0,0.73
@NYT,88,Wed Nov 29 11:22:45 +0000 2017,Trending: A New Kind of Fitness Retreat for New Year’s Fitness Goals. https://t.co/GF8Rg9Lj7b,0.6124,0.4,0.0,0.6
@NYT,89,Wed Nov 29 11:19:45 +0000 2017,Op-Ed Columnist: Race and Class and What Happened in 2016. https://t.co/snqbewJevR,0.0,0.0,0.0,1.0
@NYT,90,Wed Nov 29 11:16:45 +0000 2017,Art Review: Rodin From Every Angle: A Cornucopia of Shows for the Holidays. https://t.co/cITnWcGxKz,0.3818,0.178,0.0,0.822
@NYT,91,Wed Nov 29 11:04:45 +0000 2017,New York Today: A Quest to Define ‘Upstate’. https://t.co/yc43zyWvtm,0.0,0.0,0.0,1.0
@NYT,92,Wed Nov 29 11:03:45 +0000 2017,How Should We Respond to Sexual Harassment?. https://t.co/ZjufbZOGpe,0.0,0.0,0.0,1.0
@NYT,93,Wed Nov 29 11:02:45 +0000 2017,"Philippines Killed Communist Rebels Near Manila, Military Says. https://t.co/LmI1OL6Hx4",-0.743,0.0,0.474,0.526
@NYT,94,Wed Nov 29 10:51:44 +0000 2017,Feature: ‘They Will Have to Answer to Us’. https://t.co/knQqiQY91C,0.0,0.0,0.0,1.0
@NYT,95,Wed Nov 29 10:50:45 +0000 2017,The Ethicist: Should I Keep Working for a Raging Bigot?. https://t.co/vHdfkJBnnk,-0.5267,0.0,0.298,0.702
@NYT,96,Wed Nov 29 10:49:45 +0000 2017,"Best of Late Night: Bernie Sanders Is Nominated for a Grammy, and Late Night Takes the Bait. https://t.co/68nT95l8sr",0.6369,0.208,0.0,0.792
@NYT,97,Wed Nov 29 10:48:45 +0000 2017,Talk: Cornel West Doesn’t Want to Be a Neoliberal Darling. https://t.co/P73q9dTsNe,0.6249,0.389,0.0,0.611
@NYT,98,Wed Nov 29 10:39:44 +0000 2017,Roundup: Travel Books Take You There and Back. https://t.co/OoOtJeAPIf,0.0,0.0,0.0,1.0
@NYT,99,Wed Nov 29 10:38:44 +0000 2017,"Roundup: Rock ’n’ Roll, Between the Covers. https://t.co/O90ojks1ve",0.0,0.0,0.0,1.0
